time,open,high,low,close,volume
28 Oct 2020 11:15:0,13591.67,13625.18,13550,13599.19,771.6457
28 Oct 2020 11:0:0,13606,13606.01,13524.5,13591.68,1410.152322
28 Oct 2020 10:45:0,13627.61,13647,13586.32,13606.01,723.972013
28 Oct 2020 10:30:0,13644.09,13664,13618.19,13627.61,529.834322
28 Oct 2020 10:15:0,13670.42,13685.87,13625.94,13644.09,510.173883
28 Oct 2020 10:0:0,13685.61,13705.59,13605,13670.43,734.655786
28 Oct 2020 9:45:0,13640.01,13688,13634.94,13685.61,455.383347
28 Oct 2020 9:30:0,13677.64,13677.71,13600,13640,632.696915
28 Oct 2020 9:15:0,13631.75,13684.94,13570,13677.64,876.040635
28 Oct 2020 9:0:0,13664.36,13666.39,13590.35,13631.95,729.001995
28 Oct 2020 8:45:0,13633.38,13674.55,13616.44,13664.37,854.379464
28 Oct 2020 8:30:0,13607.55,13664.32,13590.66,13633.38,701.365368
28 Oct 2020 8:15:0,13672.69,13674,13506,13607.54,2427.530985
28 Oct 2020 8:0:0,13709.38,13728.68,13625.42,13672.69,1121.789269
28 Oct 2020 7:45:0,13747.99,13761,13700.59,13709.37,426.786907
28 Oct 2020 7:30:0,13751.21,13778.5,13737.82,13748,422.704623
28 Oct 2020 7:15:0,13766.32,13775.5,13750,13751.2,462.109219
28 Oct 2020 7:0:0,13728.45,13768,13704.75,13766.07,624.258114
